intent_id,frequency,runtime_module,source_index,source_module,group,name_en,name_ru,intended_path,generated_modules,generated_rows,generated_enabled_rows,button_ids,actions,resolution_statuses,installed_by_catalog_ref,installed_button_id_matches,runtime_readiness
nx2512-00-L0118,K3,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Shortcut Keys,Горячие клавиши,E>N>S>K,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-00-L0119,K3,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Customize,Настроить интерфейс,M>N>C>U,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-00-L0120,K3,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Roles,Роли,M>N>R>O,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-00-L0121,K3,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Resource Bar,Панель ресурсов,M>N>R>B,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-00-L0122,K5,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Part Navigator,Навигатор детали,M>N>P>N,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,1,UG_NAVIGATOR_PART,execute_command,(none)|ambiguous,no,UG_NAVIGATOR_PART,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-00-L0123,K5,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Assembly Navigator,Навигатор сборки,M>N>A>N,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,13,UG_ASSEMBLIES_NAVIGATOR,execute_command,(none)|resolved,no,UG_ASSEMBLIES_NAVIGATOR,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-00-L0124,K4,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Reuse Library,Библиотека повторного использования,M>N>R>L,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,13,UG_NAVIGATOR_REUSE_LIBRARY,execute_command,(none)|resolved,no,UG_NAVIGATOR_REUSE_LIBRARY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-00-L0125,K3,global,0,Gateway / общая работа с NX,Измерения и интерфейс,Help,Справка,H>N>H>E,assembly|drafting|inspect_view|manufacturing|modeling|mold|pmi|reuse|routing|sheet_metal|simulation|sketch|surface,13,13,UG_HELP_COMMAND_FINDER,execute_command,(none)|resolved,no,UG_HELP_COMMAND_FINDER,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0132,K5,sketch,1,Sketch / Эскиз,Создание геометрии,Create Sketch,Создать эскиз,C>S>C>K,sketch,1,1,UG_CREATE_SKETCH,execute_command,resolved,no,UG_CREATE_SKETCH,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0133,K5,sketch,1,Sketch / Эскиз,Создание геометрии,Profile,Профиль,C>G>P>R,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0134,K5,sketch,1,Sketch / Эскиз,Создание геометрии,Line,Линия,C>G>L>N,sketch,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-01-L0135,K5,sketch,1,Sketch / Эскиз,Создание геометрии,Arc,Дуга,C>G>A>R,sketch,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-01-L0136,K5,sketch,1,Sketch / Эскиз,Создание геометрии,Circle,Окружность,C>G>C>R,sketch,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-01-L0137,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Ellipse,Эллипс,C>G>E>L,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0138,K5,sketch,1,Sketch / Эскиз,Создание геометрии,Rectangle,Прямоугольник,C>G>R>T,sketch,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-01-L0139,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Polygon,Многоугольник,C>G>P>O,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0140,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Studio Spline,Сплайн,C>G>S>S,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0141,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Conic,Коника,C>G>C>O,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0142,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Point,Точка,C>G>P>P,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0143,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Slot,Паз,C>G>S>L,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0144,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Fillet,Скругление эскиза,C>G>F>I,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0145,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Chamfer,Фаска эскиза,C>G>C>H,sketch,1,1,UG_MODELING_CHAMFER_FEATURE,execute_command,resolved,no,UG_MODELING_CHAMFER_FEATURE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0146,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Offset Curve,Смещение кривой,T>G>O>C,sketch,1,1,UG_SKETCH_OFFSET_CURVE,execute_command,(none),no,UG_SKETCH_OFFSET_CURVE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0147,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Pattern Curve,Массив кривых,T>G>P>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0148,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Mirror Curve,Зеркало кривых,T>G>M>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0149,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Project Curve,Проецировать кривую,C>G>P>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0150,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Intersection Curve,Кривая пересечения,C>G>I>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0151,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Include Geometry,Включить геометрию,C>G>I>G,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0152,K3,sketch,1,Sketch / Эскиз,Создание геометрии,Derived Line,Производная линия,C>G>D>L,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0153,K4,sketch,1,Sketch / Эскиз,Создание геометрии,Equation Curve,Кривая по уравнению,C>G>E>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0156,K5,sketch,1,Sketch / Эскиз,Ограничения,Rapid Dimension,Быстрый размер,A>D>R>D,sketch,1,1,UG_SKETCH_RAPID_DIMENSION,execute_command,(none),no,UG_SKETCH_RAPID_DIMENSION,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0157,K4,sketch,1,Sketch / Эскиз,Ограничения,Horizontal Dimension,Горизонтальный размер,A>D>H>D,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0158,K4,sketch,1,Sketch / Эскиз,Ограничения,Vertical Dimension,Вертикальный размер,A>D>V>D,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0159,K4,sketch,1,Sketch / Эскиз,Ограничения,Parallel Dimension,Параллельный размер,A>D>P>D,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0160,K4,sketch,1,Sketch / Эскиз,Ограничения,Perpendicular Dimension,Перпендикулярный размер,A>D>P>E,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0161,K4,sketch,1,Sketch / Эскиз,Ограничения,Angular Dimension,Угловой размер,A>D>A>D,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0162,K4,sketch,1,Sketch / Эскиз,Ограничения,Radial Dimension,Радиальный размер,A>D>R>A,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0163,K4,sketch,1,Sketch / Эскиз,Ограничения,Diameter Dimension,Диаметральный размер,A>D>D>D,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0164,K4,sketch,1,Sketch / Эскиз,Ограничения,Perimeter Dimension,Размер периметра,A>D>P>R,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0165,K5,sketch,1,Sketch / Эскиз,Ограничения,Geometric Constraints,Геометрические ограничения,C>K>G>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0166,K3,sketch,1,Sketch / Эскиз,Ограничения,Coincident,Совпадение,C>G>C>C,sketch,1,1,UG_SKETCH_COINCIDENT_CONSTRAINT,execute_command,(none),no,UG_SKETCH_COINCIDENT_CONSTRAINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0167,K3,sketch,1,Sketch / Эскиз,Ограничения,Collinear,Коллинеарность,C>G>C>L,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0168,K3,sketch,1,Sketch / Эскиз,Ограничения,Concentric,Концентричность,C>G>C>N,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0169,K3,sketch,1,Sketch / Эскиз,Ограничения,Parallel,Параллельность,C>G>P>A,sketch,1,1,UG_SKETCH_PARALLEL_CONSTRAINT,execute_command,(none),no,UG_SKETCH_PARALLEL_CONSTRAINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0170,K3,sketch,1,Sketch / Эскиз,Ограничения,Perpendicular,Перпендикулярность,C>G>P>E,sketch,1,1,UG_SKETCH_PERPENDICULAR_CONSTRAINT,execute_command,(none),no,UG_SKETCH_PERPENDICULAR_CONSTRAINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0171,K3,sketch,1,Sketch / Эскиз,Ограничения,Tangent,Касательность,C>G>T>A,sketch,1,1,UG_SKETCH_TANGENT_CONSTRAINT,execute_command,(none),no,UG_SKETCH_TANGENT_CONSTRAINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0172,K3,sketch,1,Sketch / Эскиз,Ограничения,Equal Length,Равенство длин,C>G>E>Q,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0173,K3,sketch,1,Sketch / Эскиз,Ограничения,Equal Radius,Равенство радиусов,C>G>E>R,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0174,K3,sketch,1,Sketch / Эскиз,Ограничения,Horizontal,Горизонтальность,C>G>H>O,sketch,1,1,UG_SKETCH_HORIZONTAL_CONSTRAINT,execute_command,(none),no,UG_SKETCH_HORIZONTAL_CONSTRAINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0175,K3,sketch,1,Sketch / Эскиз,Ограничения,Vertical,Вертикальность,C>G>V>E,sketch,1,1,UG_SKETCH_VERTICAL_CONSTRAINT,execute_command,(none),no,UG_SKETCH_VERTICAL_CONSTRAINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0176,K3,sketch,1,Sketch / Эскиз,Ограничения,Symmetric,Симметрия,C>G>S>Y,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0177,K3,sketch,1,Sketch / Эскиз,Ограничения,Midpoint,Середина,C>G>M>I,sketch,1,1,UG_SKETCH_LINE_FROM_MIDPOINT,execute_command,(none),no,UG_SKETCH_LINE_FROM_MIDPOINT,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0178,K3,sketch,1,Sketch / Эскиз,Ограничения,Fix,Зафиксировать,E>G>F>I,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0179,K3,sketch,1,Sketch / Эскиз,Ограничения,Make Reference,Справочный размер,E>G>M>R,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0180,K3,sketch,1,Sketch / Эскиз,Ограничения,Convert to Driving,Сделать управляющим,E>G>C>D,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0183,K5,sketch,1,Sketch / Эскиз,Редактирование,Trim,Обрезать,E>G>T>R,sketch,1,1,UG_SKETCH_TRIM,execute_command,(none),no,UG_SKETCH_TRIM,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0184,K3,sketch,1,Sketch / Эскиз,Редактирование,Extend,Удлинить,E>G>E>X,sketch,1,1,UG_SKETCH_EXTEND,execute_command,(none),no,UG_SKETCH_EXTEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0185,K3,sketch,1,Sketch / Эскиз,Редактирование,Corner,Угол,C>G>C>E,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0186,K4,sketch,1,Sketch / Эскиз,Редактирование,Move Curve,Переместить,T>G>M>O,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0187,K3,sketch,1,Sketch / Эскиз,Редактирование,Drag,Перетаскивание,T>G>D>R,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0188,K4,sketch,1,Sketch / Эскиз,Редактирование,Scale Curve,Масштабировать,T>G>S>C,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0189,K4,sketch,1,Sketch / Эскиз,Редактирование,Delete Constraint,Удалить ограничение,X>K>D>C,sketch,1,1,UG_EDIT_DELETE,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-01-L0190,K4,sketch,1,Sketch / Эскиз,Редактирование,Show/Remove Constraints,Показать или удалить ограничения,V>K>S>R,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0191,K3,sketch,1,Sketch / Эскиз,Редактирование,Alternate Solution,Альтернативное решение,C>G>A>S,sketch,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-01-L0192,K3,sketch,1,Sketch / Эскиз,Редактирование,Sketch Navigator,Навигатор эскиза,M>G>S>N,sketch,1,1,UG_CREATE_SKETCH,execute_command,resolved,no,UG_CREATE_SKETCH,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-01-L0193,K4,sketch,1,Sketch / Эскиз,Редактирование,Sketch Checker,Проверка эскиза,I>G>S>C,sketch,1,1,UG_SKETCH_CHECKER,execute_command,(none),no,UG_SKETCH_CHECKER,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
